Label,Boarding time,Boarding station,Alighting station,Arrival time
4000200110017479,999,2,11,992
4000140127062639,1025,17,19,1024
4000000215366048,1002,4,11,995
4000001840195510,989,0,13,988
4000000220574892,999,2,20,992
4000003922155846,989,0,20,987
4000140110011451,1003,4,20,1002
4000140110584441,1025,17,20,1024
4000140120232337,993,0,20,988
4000000220338195,991,0,17,987
4000001510047205,1025,17,18,1024
4000001520351112,1002,4,6,998
4000140120267257,987,0,20,986
4000001840571371,989,0,20,987
4000000224049831,991,0,17,990
4000003909553655,1002,3,20,1001
4000003913031917,1103,0,2,1102
4000001840393965,1106,0,14,1105
4000003935439887,1107,0,20,1104
4000003936039710,1104,0,17,1102
4000030110997935,1107,0,3,1102
4000150210052770,1107,0,17,1102
3104920032000380995,1103,0,7,1102
4000003906050706,1103,0,17,1102
4000000310237634,1103,0,14,1102
4000001840719880,1103,0,7,1102
4000000004422683,1107,0,17,1104
4000000210514971,1103,0,17,1102
4000000214432997,1103,0,20,1102
4000001855272305,1103,0,20,1102
4000200112048572,1105,0,7,1102
4000001522018311,973,0,18,971
4000140112789979,986,3,18,985
4000000221637130,983,2,11,982
4000001840545530,1018,17,18,1017
4000003900497152,987,4,17,978
4000000220074584,987,4,17,985
4000001855238162,976,0,15,973
4000140210013736,983,2,7,982
4000000217253452,974,0,18,971
4000001855284059,1017,17,18,1013
4000030127017497,987,4,17,983
4000140210056594,976,0,17,973
4000000214546512,975,0,17,970
4000000222582541,976,0,18,975
4000001840711226,1017,17,18,1013
4000140120045595,987,4,5,983
3104920031001387025,987,4,17,978
3104920032000540622,973,0,9,971
3104920033000614243,972,0,18,971
4000140112955749,1018,17,18,1017
4000000001812321,1018,17,18,1017
4000000210619185,1017,17,18,1011
4000000810091777,546,0,9,544
4000001512419908,553,2,10,546
4000003905776240,558,4,14,557
4000140110132649,546,0,17,544
4000140110443942,560,5,17,559
4000140127064087,557,4,18,553
4000150210093200,543,0,17,540
4000000216053424,552,1,2,551
4000140110599591,583,17,18,582
4000140112669642,542,0,10,540
4000000223861951,542,0,17,541
4000140112015858,556,3,15,555
4000000214220080,545,0,13,542
4000000223729202,552,1,2,551
4000140110154854,558,4,7,557
4000150210023324,560,5,17,559
4000001830368394,556,3,20,555
4000140110314161,556,3,12,555
4000200110047332,557,4,7,549
4000000223354887,542,0,5,541
4000140110490873,557,4,9,554
4000140112084291,557,4,9,549
4000140127072268,559,5,17,555
4000000004373555,543,0,3,541
4000140112140377,553,2,20,547
4000140122039348,556,3,14,555
4000000210403255,542,0,16,541
4000000311032906,1098,0,18,1097
4000140110631120,1100,0,14,1098
4000140122038374,1110,3,6,1109
4000000221034970,1096,0,1,1095
4000000223213679,1096,0,3,1095
4000000217178020,1097,0,17,1096
4000001520032915,1111,4,17,1105
4000140112267181,1111,4,7,1105
4000000210237263,1100,0,13,1096
4000000211421817,1096,0,5,1095
4000000212444542,1097,0,17,1096
4000001855249601,1097,0,11,1096
4000000004666866,1111,4,8,1105
4000003907010921,1096,0,17,1095
4000001512156874,1111,4,15,1110
4000001512556477,1098,0,3,1096
4000001840919907,1098,0,17,1095
4000140127017116,1111,4,9,1106
4000000210740514,1098,0,15,1097
4000000310953449,1096,0,9,1095
4000003930856685,1101,0,16,1100
4000000216863494,1150,0,17,1149
4000003943611397,1150,0,11,1149
4000140129067608,1151,6,13,1148
4000003907618819,1150,1,14,1143
4000003919714295,1150,0,11,1148
4000000213629391,1153,13,17,1151
4000000220484091,1153,13,17,1150
4000003938821549,1150,0,11,1148
4000140112073178,771,3,13,770
4000000004666866,759,0,8,757
4000000214181048,792,15,17,791
4000000221773740,789,13,17,785
4000000310565492,763,0,14,761
4000000217266590,791,14,17,790
4000003927107590,772,4,7,771
4000140122028525,760,0,3,758
4000000217598170,903,1,5,902
4000030110600790,903,1,5,902
4000140112953582,905,2,18,904
4000001512250818,899,0,18,893
4000001855187107,893,0,5,892
4000003913338924,893,0,17,889
4000003900678313,1175,0,4,1174
4000000217501097,1175,0,4,1170
4000001840775170,1171,0,20,1170
4000140110688484,1210,15,17,1209
4000000211383982,1174,0,7,1173
4000000223949261,1171,0,14,1170
4000001840888148,1174,0,7,1171
4000003908824999,1187,4,9,1186
4000000310143495,1175,0,18,1173
4000030127030335,1190,5,20,1189
4000000213224955,1171,0,14,1170
4000000220203601,1171,0,20,1170
4000000213903597,1171,0,16,1170
4000000215184004,1187,4,17,1186
4000030110535197,1170,0,20,1163
4000001522013660,1186,3,6,1185
4000140110200654,1187,4,5,1186
4000000220490657,840,0,17,837
4000000215437978,839,0,17,838
4000001830166538,841,0,20,840
4000140110314161,855,3,12,854
4000200112063520,843,0,10,841
4000000221490659,840,0,17,839
4000003940340328,848,0,20,847
4000000211995100,712,0,20,711
4000140129021182,712,0,20,711
4000140110500110,712,0,16,711
4000000212096088,720,0,20,715
4000000210178170,382,12,15,381
4000140110255570,393,17,18,397
4000140110456150,366,2,7,365
4000140110534861,368,3,17,367
4000140112087670,378,10,17,380
4000000212178148,369,4,17,367
4000000212377849,375,7,18,374
4000001512069960,377,9,18,380
4000140112572440,368,3,12,367
4000140112993795,366,2,7,365
4000140122028115,367,3,14,365
4000000221440736,366,2,18,365
4000140112615941,380,11,17,379
4000140112871218,368,3,17,367
4000000212065412,367,3,13,366
4000140110475230,366,2,7,365
4000140112988078,374,6,17,373
3104920033000522974,368,3,17,367
4000000211510269,375,7,17,374
4000140110437344,367,3,12,365
4000140112992764,368,3,14,367
4000140129055855,368,3,14,367
4000140129106212,391,15,17,390
4000000212378956,389,14,17,401
4000140112080200,364,1,17,361
4000140112084275,364,1,3,362
4000000221643141,364,1,15,361
4000140110683712,364,1,17,361
4000001840127417,370,5,17,368
4000001840624227,369,4,17,366
4000150110018076,367,3,12,365
4000000211067043,366,2,18,365
4000000213570814,389,14,17,391
4000000210279317,366,2,17,365
4000000210992008,377,9,18,378
4000000223919033,393,17,18,397
4000140110417567,370,5,17,368
4000140112003496,364,1,17,361
4000140120223129,368,3,15,367
4000140122046839,368,3,17,367
4000000221127336,655,4,5,654
4000000224239677,642,0,17,641
4000003904472177,655,4,7,654
4000140120232278,644,0,20,642
4000140110313847,640,0,17,639
4000140120206120,655,4,17,654
4000140127000152,652,2,15,651
4000001840947507,641,0,9,639
4000000213975301,652,2,15,651
4000000310523090,643,0,20,640
4000140112835186,655,4,10,654
4000200112002144,652,2,9,651
4000140112267007,680,17,19,679
4000140112522111,642,0,19,641
4000140110063168,654,4,5,651
4000140120336742,641,0,20,639
4000000215613441,680,17,18,679
4000001840926633,642,0,13,640
4000140112097301,674,13,16,673
4000140112489119,642,0,20,639
4000200112005573,644,0,19,639
4000000217062726,1214,0,17,1209
4000140112966219,1214,0,17,1212
4000003912124593,1228,1,4,1222
4000003926507625,1214,0,2,1206
4000030110849096,1214,0,11,1206
4000003906036248,1214,0,17,1213
4000003906058310,1228,1,4,1222
4000000215182881,1220,0,17,1218
4000001840373312,1216,0,14,1214
4000003926633816,1257,17,19,1256
4000140112890499,1215,0,19,1214
4000140112927999,1214,0,20,1206
4000000221759017,1218,0,18,1216
4000140127065678,1214,0,19,1211
4000000212574670,1218,0,17,1215
4000003934619449,1214,0,20,1211
4000000221442142,1215,0,18,1214
4000000221849270,1218,0,20,1217
4000003942987935,1220,0,10,1218
4000000004535855,670,0,17,666
4000003910356862,714,17,18,704
4000000215630648,714,17,18,707
4000000222326091,716,17,18,715
4000000213411669,714,17,18,706
4000003904880869,670,0,17,667
4000003919869494,718,17,18,715
4000140112019062,668,0,18,666
4000200112070705,668,0,17,666
4000000210380195,714,17,18,705
4000140110644788,668,0,18,667
4000140127094299,680,3,12,677
4000140110005865,667,0,17,666
4000000216871250,681,4,17,676
4000000215046751,681,4,17,676
4000000210416674,670,0,18,669
4000000213338357,690,9,18,689
4000000221108495,678,2,9,672
4000003906400613,667,0,18,666
4000001840437901,669,0,18,667
4000140110456265,680,3,12,673
4000140110445754,849,0,18,848
4000003912567786,849,0,18,848
3104920031001380160,849,0,9,848
4000000214203797,897,17,18,887
4000003900731705,896,17,18,894
4000140127001564,863,4,11,857
4000000312456478,840,17,18,837
4000140120266030,827,15,17,826
4000001830012622,793,0,15,791
4000000212799380,829,17,18,825
4000001520408053,831,17,18,829
4000000211014877,788,0,18,787
4000000215504493,787,0,14,785
4000001840191521,793,0,15,785
3104920033000304670,790,0,17,786
4000000215571952,837,17,18,835
3104920031001531523,787,0,17,786
4000001840711226,908,0,17,907
4000140120056341,957,17,18,955
4000001840913526,952,17,18,947
4000003909014490,909,0,8,908
4000000211774516,952,17,18,946
4000003944887043,908,0,18,907
4000000221837855,912,0,17,907
4000001520427580,955,17,18,953
4000001855284059,908,0,17,907
4000140110013966,922,3,16,918
4000000212108187,952,17,18,948
4000140120172426,942,15,18,940
4000001855216785,921,2,17,920
4000003901325252,909,0,17,907
4000140112947442,924,5,7,919
4000000223468511,1125,0,9,1123
4000000007562366,1127,0,3,1126
4000000222360792,1131,0,20,1124
4000001840371882,1128,0,4,1124
4000140112838321,1125,0,17,1124
4000003921019095,1137,2,20,1131
4000140112426094,1125,0,17,1124
4000140112838294,1125,0,17,1123
4000000215316420,1140,4,13,1139
4000140112608492,1140,4,16,1133
4000140112433484,1128,0,5,1127
4000140122028037,1125,0,17,1123
4000000224238408,1125,0,16,1123
4000140112083594,1140,4,11,1136
3104870494155404449,1125,0,15,1123
4000001850159886,1128,0,7,1125
4000003906729021,1131,0,17,1125
4000150110020561,1125,0,20,1124
3104920031000180785,1125,0,15,1123
4000000211945319,1045,16,18,1042
4000001840985623,1030,7,17,1029
4000140110424895,1014,0,20,1012
4000140112050927,1046,17,19,1042
4000003908114172,1013,0,4,1009
4000001840561403,1044,15,17,1042
4000140127001018,1009,0,16,1006
4000000221138356,1044,15,17,1040
3104920031001644193,1030,7,17,1029
4000003943446968,1014,0,15,1013
4000140110492014,1009,0,16,1008
4000000215537028,1010,0,17,1009
4000001830239338,1009,0,16,1003
4000001840709598,1010,0,17,1009
4000001830082171,442,0,16,441
4000001512535365,441,0,20,440
4000001520213741,448,2,17,442
4000000221874512,440,0,11,437
4000200112002144,464,9,17,463
4000000213362496,438,0,17,437
4000000216517713,475,14,17,474
4000000217276309,448,2,18,447
4000001512464150,455,5,15,449
4000140112718954,476,15,18,472
4000000213992709,480,17,19,479
4000000221718462,442,0,17,439
4000140129098670,480,17,20,479
4000000000147867,448,2,20,447
4000000211077735,439,0,19,437
4000000213773677,437,0,4,436
4000001840465195,443,0,15,440
4000001855298022,448,2,11,443
4000003907992515,437,0,17,436
4000000216993009,439,0,17,438
4000001512575516,452,3,18,451
4000001840917210,455,5,20,453
4000003919777064,437,0,17,436
4000140110570121,479,17,19,474
4000140112761640,474,13,17,473
4000140120169129,438,0,7,436
4000003938607034,452,3,7,451
4000140110254650,452,3,17,451
4000000215434850,475,14,17,474
4000000221872718,475,14,20,474
4000000310540495,439,0,13,436
4000200112061534,438,0,14,437
4000000216911945,440,0,17,436
4000000215590339,679,0,17,677
4000001850142982,715,17,19,714
4000140110454615,690,4,19,689
4000140120057648,680,0,20,676
4000140129036362,686,2,17,685
4000003932275265,678,0,20,676
4000140110536333,715,17,19,714
4000000216918802,684,1,20,677
4000030127046441,674,0,4,670
4000150210051438,686,2,10,685
4000140112947442,691,5,7,684
4000140122022468,675,0,13,674
4000000216098618,690,4,7,689
4000000223214921,678,0,20,675
3104920033000361530,605,17,19,604
